W,q,Q,cth,t,ds,stat,syst+,syst-,obs,unit,experiment
2.205000E+00,9.028732E-01,5.069356E-01,3.700000E-01,-6.779281E-01,1.586000E-01,1.310000E-02,1.768390E-02,1.768390E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,4.200000E-01,-6.321582E-01,1.816000E-01,1.390000E-02,2.024840E-02,2.024840E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,4.700000E-01,-5.863884E-01,1.921000E-01,1.570000E-02,2.141915E-02,2.141915E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,5.300000E-01,-5.314646E-01,2.216000E-01,1.730000E-02,2.470840E-02,2.470840E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,5.700000E-01,-4.948487E-01,2.738000E-01,2.050000E-02,3.052870E-02,3.052870E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,6.200000E-01,-4.490788E-01,3.090000E-01,2.200000E-02,3.445350E-02,3.445350E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,6.700000E-01,-4.033090E-01,3.525000E-01,2.420000E-02,3.930375E-02,3.930375E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,7.200000E-01,-3.575391E-01,4.324000E-01,3.040000E-02,4.821260E-02,4.821260E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,7.800000E-01,-3.026153E-01,5.058000E-01,3.640000E-02,5.639670E-02,5.639670E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,8.200000E-01,-2.659994E-01,6.148000E-01,4.630000E-02,6.855020E-02,6.855020E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,8.800000E-01,-2.110756E-01,6.983000E-01,5.930000E-02,7.786045E-02,7.786045E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,9.300000E-01,-1.653058E-01,1.007900E+00,1.464000E-01,1.123809E-01,1.123809E-01,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-7.900000E-01,-1.739789E+00,3.410000E-02,1.130000E-02,3.802150E-03,3.802150E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-7.000000E-01,-1.657403E+00,3.360000E-02,7.300000E-03,3.746400E-03,3.746400E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-6.000000E-01,-1.565863E+00,4.660000E-02,7.100000E-03,5.195900E-03,5.195900E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-5.000000E-01,-1.474324E+00,4.070000E-02,6.600000E-03,4.538050E-03,4.538050E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-4.000000E-01,-1.382784E+00,4.990000E-02,7.000000E-03,5.563850E-03,5.563850E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-3.000000E-01,-1.291244E+00,6.110000E-02,7.200000E-03,6.812650E-03,6.812650E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-2.000000E-01,-1.199704E+00,5.460000E-02,6.400000E-03,6.087900E-03,6.087900E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,-1.000000E-01,-1.108165E+00,5.990000E-02,6.300000E-03,6.678850E-03,6.678850E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,0.000000E+00,-1.016625E+00,6.160000E-02,6.200000E-03,6.868400E-03,6.868400E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,1.000000E-01,-9.250853E-01,7.620000E-02,6.400000E-03,8.496300E-03,8.496300E-03,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,2.000000E-01,-8.335456E-01,9.010000E-02,6.700000E-03,1.004615E-02,1.004615E-02,ds/dcth,mb,clas2013
2.205000E+00,9.028732E-01,5.069356E-01,3.000000E-01,-7.420059E-01,1.219000E-01,8.200000E-03,1.359185E-02,1.359185E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,3.700000E-01,-6.906993E-01,1.211000E-01,1.020000E-02,1.350265E-02,1.350265E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,4.200000E-01,-6.436513E-01,1.537000E-01,1.180000E-02,1.713755E-02,1.713755E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,4.700000E-01,-5.966033E-01,1.841000E-01,1.420000E-02,2.052715E-02,2.052715E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,5.300000E-01,-5.401457E-01,2.176000E-01,1.480000E-02,2.426240E-02,2.426240E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,5.700000E-01,-5.025073E-01,2.486000E-01,1.630000E-02,2.771890E-02,2.771890E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,6.200000E-01,-4.554593E-01,2.886000E-01,1.870000E-02,3.217890E-02,3.217890E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,6.700000E-01,-4.084113E-01,3.444000E-01,2.520000E-02,3.840060E-02,3.840060E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,7.200000E-01,-3.613632E-01,4.424000E-01,2.950000E-02,4.932760E-02,4.932760E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,7.800000E-01,-3.049056E-01,5.116000E-01,3.550000E-02,5.704340E-02,5.704340E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,8.200000E-01,-2.672672E-01,6.161000E-01,4.530000E-02,6.869515E-02,6.869515E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,8.800000E-01,-2.108096E-01,7.987000E-01,6.390000E-02,8.905505E-02,8.905505E-02,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,9.200000E-01,-1.731712E-01,1.073900E+00,1.114000E-01,1.197399E-01,1.197399E-01,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-7.900000E-01,-1.782213E+00,2.020000E-02,6.500000E-03,2.252300E-03,2.252300E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-7.000000E-01,-1.697527E+00,3.380000E-02,6.300000E-03,3.768700E-03,3.768700E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-6.000000E-01,-1.603431E+00,2.780000E-02,5.200000E-03,3.099700E-03,3.099700E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-5.000000E-01,-1.509335E+00,3.720000E-02,5.800000E-03,4.147800E-03,4.147800E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-4.000000E-01,-1.415239E+00,4.680000E-02,5.900000E-03,5.218200E-03,5.218200E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-3.000000E-01,-1.321143E+00,4.060000E-02,5.100000E-03,4.526900E-03,4.526900E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-2.000000E-01,-1.227047E+00,4.300000E-02,5.000000E-03,4.794500E-03,4.794500E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,-1.000000E-01,-1.132951E+00,5.020000E-02,5.200000E-03,5.597300E-03,5.597300E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,0.000000E+00,-1.038855E+00,5.200000E-02,4.800000E-03,5.798000E-03,5.798000E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,1.000000E-01,-9.447586E-01,6.510000E-02,5.100000E-03,7.258650E-03,7.258650E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,2.000000E-01,-8.506626E-01,7.760000E-02,5.600000E-03,8.652400E-03,8.652400E-03,ds/dcth,mb,clas2013
2.215000E+00,9.087744E-01,5.177084E-01,3.000000E-01,-7.565666E-01,1.030000E-01,6.600000E-03,1.148450E-02,1.148450E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,3.700000E-01,-7.035944E-01,1.271000E-01,1.030000E-02,1.417165E-02,1.417165E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,4.200000E-01,-6.552717E-01,1.378000E-01,1.170000E-02,1.536470E-02,1.536470E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,4.700000E-01,-6.069490E-01,1.866000E-01,1.380000E-02,2.080590E-02,2.080590E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,5.300000E-01,-5.489618E-01,2.156000E-01,1.510000E-02,2.403940E-02,2.403940E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,5.700000E-01,-5.103036E-01,2.683000E-01,1.820000E-02,2.991545E-02,2.991545E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,6.200000E-01,-4.619809E-01,2.687000E-01,1.810000E-02,2.996005E-02,2.996005E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,6.700000E-01,-4.136582E-01,3.094000E-01,2.130000E-02,3.449810E-02,3.449810E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,7.200000E-01,-3.653355E-01,3.789000E-01,2.750000E-02,4.224735E-02,4.224735E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,7.800000E-01,-3.073482E-01,4.709000E-01,3.420000E-02,5.250535E-02,5.250535E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,8.200000E-01,-2.686900E-01,5.594000E-01,4.480000E-02,6.237310E-02,6.237310E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,8.800000E-01,-2.107028E-01,7.191000E-01,5.380000E-02,8.017965E-02,8.017965E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,9.300000E-01,-1.623801E-01,1.655800E+00,4.824000E-01,1.846217E-01,1.846217E-01,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-8.000000E-01,-1.834346E+00,4.460000E-02,1.210000E-02,4.972900E-03,4.972900E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-7.000000E-01,-1.737701E+00,3.730000E-02,6.800000E-03,4.158950E-03,4.158950E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-6.000000E-01,-1.641055E+00,3.570000E-02,5.700000E-03,3.980550E-03,3.980550E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-5.000000E-01,-1.544410E+00,3.710000E-02,5.800000E-03,4.136650E-03,4.136650E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-4.000000E-01,-1.447764E+00,3.440000E-02,5.100000E-03,3.835600E-03,3.835600E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-3.000000E-01,-1.351119E+00,4.850000E-02,5.600000E-03,5.407750E-03,5.407750E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-2.000000E-01,-1.254473E+00,4.890000E-02,5.300000E-03,5.452350E-03,5.452350E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-1.000000E-01,-1.157828E+00,5.180000E-02,5.000000E-03,5.775700E-03,5.775700E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,0.000000E+00,-1.061183E+00,5.050000E-02,4.700000E-03,5.630750E-03,5.630750E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,1.000000E-01,-9.645371E-01,6.300000E-02,5.000000E-03,7.024500E-03,7.024500E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,2.000000E-01,-8.678917E-01,7.630000E-02,5.600000E-03,8.507450E-03,8.507450E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,3.000000E-01,-7.712462E-01,1.100000E-01,6.900000E-03,1.226500E-02,1.226500E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,3.700000E-01,-7.166089E-01,1.360000E-01,1.060000E-02,1.516400E-02,1.516400E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,4.200000E-01,-6.670144E-01,1.494000E-01,1.200000E-02,1.665810E-02,1.665810E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,4.700000E-01,-6.174198E-01,1.747000E-01,1.320000E-02,1.947905E-02,1.947905E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,5.300000E-01,-5.579063E-01,2.175000E-01,1.510000E-02,2.425125E-02,2.425125E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,5.700000E-01,-5.182307E-01,2.551000E-01,1.640000E-02,2.844365E-02,2.844365E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,6.200000E-01,-4.686361E-01,2.823000E-01,1.890000E-02,3.147645E-02,3.147645E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,6.700000E-01,-4.190416E-01,3.936000E-01,2.580000E-02,4.388640E-02,4.388640E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,7.200000E-01,-3.694470E-01,4.099000E-01,2.900000E-02,4.570385E-02,4.570385E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,7.800000E-01,-3.099335E-01,4.782000E-01,3.540000E-02,5.331930E-02,5.331930E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,8.200000E-01,-2.702579E-01,5.751000E-01,4.080000E-02,6.412365E-02,6.412365E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,8.800000E-01,-2.107444E-01,7.665000E-01,5.360000E-02,8.546475E-02,8.546475E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,9.300000E-01,-1.611498E-01,8.788000E-01,2.556000E-01,9.798620E-02,9.798620E-02,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-8.000000E-01,-1.877122E+00,2.010000E-02,6.900000E-03,2.241150E-03,2.241150E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-7.000000E-01,-1.777933E+00,3.700000E-02,6.700000E-03,4.125500E-03,4.125500E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-6.000000E-01,-1.678743E+00,3.920000E-02,6.000000E-03,4.370800E-03,4.370800E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-5.000000E-01,-1.579554E+00,3.730000E-02,5.600000E-03,4.158950E-03,4.158950E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-4.000000E-01,-1.480365E+00,4.800000E-02,5.900000E-03,5.352000E-03,5.352000E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-3.000000E-01,-1.381176E+00,4.300000E-02,5.200000E-03,4.794500E-03,4.794500E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-2.000000E-01,-1.281987E+00,5.000000E-02,5.300000E-03,5.575000E-03,5.575000E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,-1.000000E-01,-1.182798E+00,4.630000E-02,4.700000E-03,5.162450E-03,5.162450E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,0.000000E+00,-1.083609E+00,5.120000E-02,4.800000E-03,5.708800E-03,5.708800E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,1.000000E-01,-9.844196E-01,6.110000E-02,5.000000E-03,6.812650E-03,6.812650E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,2.000000E-01,-8.852304E-01,8.490000E-02,5.900000E-03,9.466350E-03,9.466350E-03,ds/dcth,mb,clas2013
2.235000E+00,9.205527E-01,5.387477E-01,3.000000E-01,-7.860413E-01,1.049000E-01,6.500000E-03,1.169635E-02,1.169635E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,3.700000E-01,-7.297388E-01,1.285000E-01,1.140000E-02,1.432775E-02,1.432775E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,4.200000E-01,-6.788746E-01,1.552000E-01,1.260000E-02,1.730480E-02,1.730480E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,4.700000E-01,-6.280105E-01,1.770000E-01,1.330000E-02,1.973550E-02,1.973550E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,5.300000E-01,-5.669736E-01,2.373000E-01,1.680000E-02,2.645895E-02,2.645895E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,5.700000E-01,-5.262823E-01,2.402000E-01,1.650000E-02,2.678230E-02,2.678230E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,6.200000E-01,-4.754182E-01,3.105000E-01,2.150000E-02,3.462075E-02,3.462075E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,6.700000E-01,-4.245541E-01,3.361000E-01,2.380000E-02,3.747515E-02,3.747515E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,7.200000E-01,-3.736900E-01,4.095000E-01,3.090000E-02,4.565925E-02,4.565925E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,7.800000E-01,-3.126530E-01,4.653000E-01,3.560000E-02,5.188095E-02,5.188095E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,8.200000E-01,-2.719618E-01,5.587000E-01,3.990000E-02,6.229505E-02,6.229505E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,8.800000E-01,-2.109248E-01,7.958000E-01,5.170000E-02,8.873170E-02,8.873170E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,9.300000E-01,-1.600607E-01,7.958000E-01,2.147000E-01,8.873170E-02,8.873170E-02,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-8.000000E-01,-1.919959E+00,2.190000E-02,6.900000E-03,2.441850E-03,2.441850E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-7.000000E-01,-1.818231E+00,2.510000E-02,5.600000E-03,2.798650E-03,2.798650E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-6.000000E-01,-1.716503E+00,4.410000E-02,6.600000E-03,4.917150E-03,4.917150E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-5.000000E-01,-1.614774E+00,4.350000E-02,6.300000E-03,4.850250E-03,4.850250E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-4.000000E-01,-1.513046E+00,4.050000E-02,5.600000E-03,4.515750E-03,4.515750E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-3.000000E-01,-1.411318E+00,3.900000E-02,5.100000E-03,4.348500E-03,4.348500E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-2.000000E-01,-1.309590E+00,4.820000E-02,5.700000E-03,5.374300E-03,5.374300E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,-1.000000E-01,-1.207861E+00,4.630000E-02,4.800000E-03,5.162450E-03,5.162450E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,0.000000E+00,-1.106133E+00,5.730000E-02,5.300000E-03,6.388950E-03,6.388950E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,1.000000E-01,-1.004405E+00,6.770000E-02,5.400000E-03,7.548550E-03,7.548550E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,2.000000E-01,-9.026767E-01,8.290000E-02,5.900000E-03,9.243350E-03,9.243350E-03,ds/dcth,mb,clas2013
2.245000E+00,9.264300E-01,5.490335E-01,3.000000E-01,-8.009485E-01,1.153000E-01,7.100000E-03,1.285595E-02,1.285595E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,3.700000E-01,-7.429803E-01,1.498000E-01,1.150000E-02,1.670270E-02,1.670270E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,4.200000E-01,-6.908484E-01,1.843000E-01,1.320000E-02,2.054945E-02,2.054945E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,4.700000E-01,-6.387165E-01,2.087000E-01,1.440000E-02,2.327005E-02,2.327005E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,5.300000E-01,-5.761583E-01,2.198000E-01,1.500000E-02,2.450770E-02,2.450770E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,5.700000E-01,-5.344528E-01,2.752000E-01,1.860000E-02,3.068480E-02,3.068480E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,6.200000E-01,-4.823210E-01,3.136000E-01,2.200000E-02,3.496640E-02,3.496640E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,6.700000E-01,-4.301891E-01,3.549000E-01,2.640000E-02,3.957135E-02,3.957135E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,7.200000E-01,-3.780573E-01,4.349000E-01,3.340000E-02,4.849135E-02,4.849135E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,7.800000E-01,-3.154990E-01,5.130000E-01,3.660000E-02,5.719950E-02,5.719950E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,8.200000E-01,-2.737935E-01,5.680000E-01,4.120000E-02,6.333200E-02,6.333200E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,8.800000E-01,-2.112353E-01,7.854000E-01,5.450000E-02,8.757210E-02,8.757210E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,9.200000E-01,-1.695298E-01,8.673000E-01,1.185000E-01,9.670395E-02,9.670395E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-8.000000E-01,-1.962866E+00,3.950000E-02,9.400000E-03,4.404250E-03,4.404250E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-7.000000E-01,-1.858602E+00,4.900000E-02,7.600000E-03,5.463500E-03,5.463500E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-6.000000E-01,-1.754338E+00,5.400000E-02,6.800000E-03,6.021000E-03,6.021000E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-5.000000E-01,-1.650075E+00,4.900000E-02,6.300000E-03,5.463500E-03,5.463500E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-4.000000E-01,-1.545811E+00,5.600000E-02,6.500000E-03,6.244000E-03,6.244000E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-3.000000E-01,-1.441547E+00,5.270000E-02,5.500000E-03,5.876050E-03,5.876050E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-2.000000E-01,-1.337283E+00,5.390000E-02,5.600000E-03,6.009850E-03,6.009850E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-1.000000E-01,-1.233020E+00,5.310000E-02,4.900000E-03,5.920650E-03,5.920650E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,0.000000E+00,-1.128756E+00,5.970000E-02,5.100000E-03,6.656550E-03,6.656550E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,1.000000E-01,-1.024492E+00,6.560000E-02,5.100000E-03,7.314400E-03,7.314400E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,2.000000E-01,-9.202286E-01,8.970000E-02,6.100000E-03,1.000155E-02,1.000155E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,3.000000E-01,-8.159649E-01,1.239000E-01,7.300000E-03,1.381485E-02,1.381485E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,3.700000E-01,-7.563301E-01,1.517000E-01,1.200000E-02,1.691455E-02,1.691455E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,4.200000E-01,-7.029319E-01,1.686000E-01,1.310000E-02,1.879890E-02,1.879890E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,4.700000E-01,-6.495336E-01,1.873000E-01,1.430000E-02,2.088395E-02,2.088395E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,5.300000E-01,-5.854557E-01,2.223000E-01,1.620000E-02,2.478645E-02,2.478645E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,5.700000E-01,-5.427371E-01,2.731000E-01,1.940000E-02,3.045065E-02,3.045065E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,6.200000E-01,-4.893389E-01,3.298000E-01,2.310000E-02,3.677270E-02,3.677270E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,6.700000E-01,-4.359406E-01,4.318000E-01,2.970000E-02,4.814570E-02,4.814570E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,7.200000E-01,-3.825423E-01,4.111000E-01,3.040000E-02,4.583765E-02,4.583765E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,7.800000E-01,-3.184644E-01,5.147000E-01,3.500000E-02,5.738905E-02,5.738905E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,8.200000E-01,-2.757458E-01,5.557000E-01,3.940000E-02,6.196055E-02,6.196055E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,8.800000E-01,-2.116679E-01,7.280000E-01,5.160000E-02,8.117200E-02,8.117200E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,9.300000E-01,-1.582697E-01,6.331000E-01,1.333000E-01,7.059065E-02,7.059065E-02,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,-8.000000E-01,-2.005849E+00,2.920000E-02,7.400000E-03,3.255800E-03,3.255800E-03,ds/dcth,mb,clas2013
2.265000E+00,9.381613E-01,5.691799E-01,-7.000000E-01,-1.899053E+00,3.820000E-02,6.500000E-03,4.259300E-03,4.259300E-03,ds/dcth,mb,clas2013
