		0.660			0.700			0.740			0.780			0.820
1.6500	1.9942	0.0347	0.0067	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1.7500	2.0407	0.1480	0.0285	0.0107	0.1423	0.0213	0.0114	0.1288	0.0644	0.0109	0.1195	0.0438	0.0121	0.1290	0.0465	0.0189
1.8500	2.0861	0.1251	0.0124	0.0083	0.1492	0.0177	0.0100	0.1371	0.0092	0.0085	0.1552	0.0500	0.0117	0.1782	0.0232	0.0142
1.9500	2.1306	0.1114	0.0209	0.0078	0.1108	0.0114	0.0091	0.0958	0.0263	0.0072	0.0988	0.0176	0.0080	0.1141	0.0083	0.0094
2.0500	2.1742	0.0844	0.0064	0.0075	0.0757	0.0130	0.0075	0.0807	0.0078	0.0071	0.0687	0.0226	0.0067	0.0780	0.0126	0.0083
2.1500	2.2170	0.1362	0.0097	0.0114	0.1118	0.0111	0.0100	0.0924	0.0289	0.0076	0.1010	0.0128	0.0102	0.0853	0.0074	0.0081
2.2500	2.2589	0.1288	0.0091	0.0118	0.1255	0.0084	0.0118	0.1102	0.0091	0.0091	0.0913	0.0133	0.0100	0.0864	0.0253	0.0088
2.3500	2.3001	0.1301	0.0099	0.0146	0.1307	0.0214	0.0116	0.1129	0.0264	0.0133	0.0826	0.0081	0.0083	0.0791	0.0096	0.0100
2.4500	2.3405	0.2154	0.0191	0.0153	0.1804	0.0144	0.0139	0.1833	0.0170	0.0142	0.1487	0.0146	0.0126	0.1444	0.0221	0.0127
2.5500	2.3803	0.1337	0.0161	0.0112	0.1137	0.0134	0.0097	0.1098	0.0130	0.0096	0.0964	0.0227	0.0090	0.0921	0.0123	0.0089
2.6500	2.4193	0.1501	0.0104	0.0179	0.1064	0.0088	0.0140	0.1117	0.0081	0.0132	0.1043	0.0089	0.0134	0.1275	0.0106	0.0160
2.7500	2.4578	0.1464	0.0103	0.0183	0.1325	0.0097	0.0176	0.1176	0.0095	0.0163	0.1100	0.0077	0.0170	0.0804	0.0083	0.0136
2.8500	2.4957	0.1594	0.0113	0.0215	0.1415	0.0106	0.0216	0.1195	0.0086	0.0194	0.0980	0.0074	0.0162	0.0795	0.0086	0.0151
2.9500	2.5330	0.1597	0.0113	0.0253	0.1309	0.0099	0.0228	0.1271	0.0095	0.0228	0.1057	0.0078	0.0201	0.0932	0.0098	0.0184
3.0500	2.5698	0.1544	0.0168	0.0268	0.1012	0.0092	0.0209	0.1441	0.0125	0.0259	0.1278	0.0113	0.0284	0.1289	0.0216	0.0258
3.1500	2.6061	0.1687	0.0156	0.0394	0.1299	0.0121	0.0316	0.1519	0.0133	0.0330	0.1769	0.0157	0.0374	0.1095	0.0178	0.0278
3.2500	2.6418	0.1808	0.0171	0.0454	0.2395	0.0224	0.0493	0.1369	0.0128	0.0310	0.1210	0.0106	0.0293	0.1115	0.0164	0.0280
3.3500	2.6771	0.2080	0.0202	0.0544	0.1995	0.0194	0.0517	0.1535	0.0134	0.0430	0.1289	0.0145	0.0320	0.1217	0.0181	0.0328
3.4500	2.7119	0.1865	0.0264	0.0597	0.2104	0.0281	0.0600	0.1438	0.0193	0.0474	0.1405	0.0206	0.0415	0.1433	0.0323	0.0436
3.5500	2.7463	0.1309	0.0194	0.0468	0.2009	0.0489	0.0670	0.1237	0.0164	0.0397	0.0870	0.0119	0.0350	0.1018	0.0245	0.0368
