		1.460			1.500			1.540			1.580			1.620
2.0500	2.1742	0.0519	0.0060	0.0204	0.0232	0.0027	0.0110	0.0157	0.0027	0.0085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2.1500	2.2170	0.0754	0.0088	0.0214	0.0771	0.0090	0.0272	0.0801	0.0139	0.0285	0.0647	0.0112	0.0293	0.0557	0.0180	0.0249
2.2500	2.2589	0.0641	0.0129	0.0111	0.0545	0.0110	0.0101	0.0684	0.0149	0.0143	0.0979	0.0206	0.0211	0.0796	0.0174	0.0227
2.3500	2.3001	0.0349	0.0070	0.0069	0.0360	0.0073	0.0075	0.0359	0.0078	0.0076	0.0375	0.0083	0.0103	0.0312	0.0068	0.0100
2.4500	2.3405	0.0412	0.0156	0.0072	0.0418	0.0158	0.0067	0.0412	0.0131	0.0068	0.0440	0.0139	0.0066	0.0351	0.0144	0.0061
2.5500	2.3803	0.0269	0.0102	0.0054	0.0308	0.0117	0.0062	0.0329	0.0105	0.0065	0.0461	0.0147	0.0090	0.0381	0.0157	0.0078
2.6500	2.4193	0.0345	0.0128	0.0130	0.0444	0.0165	0.0177	0.0350	0.0130	0.0155	0.0313	0.0116	0.0149	0.0361	0.0116	0.0171
2.7500	2.4578	0.0311	0.0115	0.0137	0.0326	0.0122	0.0143	0.0335	0.0129	0.0169	0.0269	0.0102	0.0130	0.0242	0.0078	0.0147
2.8500	2.4957	0.0501	0.0092	0.0235	0.0500	0.0091	0.0257	0.0381	0.0070	0.0220	0.0449	0.0082	0.0296	0.0000	0.0000	0.0000
2.9500	2.5330	0.0402	0.0073	0.0222	0.0413	0.0076	0.0236	0.0309	0.0056	0.0193	0.0464	0.0089	0.0344	0.0000	0.0000	0.0000
3.0500	2.5698	0.0352	0.0124	0.0183	0.0297	0.0105	0.0205	0.0450	0.0159	0.0319	0.0431	0.0152	0.0354	0.0000	0.0000	0.0000
3.1500	2.6061	0.0706	0.0250	0.0392	0.0269	0.0095	0.0201	0.0505	0.0179	0.0390	0.0321	0.0113	0.0252	0.0000	0.0000	0.0000
3.2500	2.6418	0.0357	0.0217	0.0226	0.0270	0.0164	0.0198	0.0342	0.0207	0.0235	0.0092	0.0055	0.0082	0.0000	0.0000	0.0000
3.3500	2.6771	0.0307	0.0186	0.0231	0.0319	0.0193	0.0251	0.0287	0.0173	0.0218	0.0241	0.0146	0.0195	0.0000	0.0000	0.0000
3.4500	2.7119	0.0416	0.0291	0.0339	0.0403	0.0323	0.0348	0.0313	0.0219	0.0311	0.0326	0.0260	0.0293	0.0000	0.0000	0.0000
3.5500	2.7463	0.0106	0.0085	0.0108	0.0178	0.0142	0.0175	0.0175	0.0140	0.0184	0.0325	0.0234	0.0324	0.0000	0.0000	0.0000
